id,full_name,age,gender,email,phone,address,join_date,salary,department,rating,comments
6720.0,joseph lopez,37.0,M,joseph.lopez@example.com,467.665.5147,"6540 Elm St, Phoenix, AZ 98766",2021-12-22,118312.0,Engineering,2.2,Good employee
1263.0,  Robert Gonzalez  ,53.0,M,robert.gonzalez@example.com,+1 7874002911,"9090 Lake Dr, San Antonio, TX 22599",2022-10-19,117797.0,,3.5,"Team player <script>alert(""hi"")</script>"
7657.0,Patricia Taylor,23.0,Prefer not to say,patricia.taylor@example.com,(438) 733-1099,"7141 Maple Rd, Philadelphia, PA 54740",2025-04-10,57990.0,Legal,4.0,Good employee
976.0,Robert Hernandez,68.0,F,robert.hernandez@example.com,12345,"3880 Hill St, San Diego, CA 15782",2024-01-21,134072.0,Marketing,3.8,Team player
7677.0,Elizabeth Jackson,,F,elizabeth.jackson@example.com,(961) 623-6451,"9065 Main St, Los Angeles, CA 95826",2022-07-08,99283.0,HR,4.2,
4926.0,Karen Wilson,52.0,F,karen.wilson@example.com,+1 2695436893,"6380 Oak Ave, Los Angeles, CA 15789",2022-09-10,81289.0,Eng,4.6,Team player
942.0,John Jackson,29.0,F,john.jackson@example.com,+1 8159465210,"7903 Oak Ave, Dallas, TX 89470",2024-03-04,77246.0,Engineering,4.6,
5264.0,Patricia Hernandez,27.0,M,patricia.hernandez@example.com,297.812.3240,"7091 Lake Dr, San Diego, CA 30497",2025-09-23,108779.0,Engineering,4.5,Exceeds expectations
4724.0,Linda Davis,60.0,F,linda.davis@example.com,(660) 473-4846,"4922 Oak Ave, Phoenix, AZ 54446",2021-07-12,,Operations,4.9,Exceeds expectations
2388.0,Robert Moore,60.0,,robert.mooreexample.com,360-257-9181,"7532 Main St, Dallas, TX 47736",2022-12-16,61774.0,,4.0,"Needs improvement <script>alert(""hi"")</script>"
9971.0,Patricia Johnson,,M,patricia.johnson@example.com,(427) 559-8327,"9738 Main St, Houston, TX 13602",2021-11-15,,Sales,2.9,Average performer
5022.0,Karen Brown,68.0,M,karen.brown@example.com,(582) 876-8653,"6637 Elm St, Los Angeles, CA 92943",2024-05-23,141976.0,Operations,3.6,Potential leader
4392.0,Elizabeth Martinez,53.0,F,elizabeth.martinez@example.com,343.561.8373,"7830 Park Ave, Phoenix, AZ 51450",2021-05-25,66889.0,Engg,3.0,Needs improvement
5149.0,Thomas Thomas,54.0,F,thomas.thomas@example.com,+1 7805891788,"2256 Cedar Ln, San Antonio, TX 97822",2023-12-06,103966.0,Operations,4.0,
3222.0,Linda Jones,27.0,,linda.jones@example.com,910.745.4440,"4884 Cedar Ln, New York, NY 38405",2023-09-06,101794.0,Hr,4.6,
3883.0,Jessica Thomas,28.0,F,jessica.thomas@example.com,(790) 225-6641,"674 Pine St, San Diego, CA 98768",2025-12-23,31814.0,Finance,3.9,Average performer
9677.0,Charles Davis,52.0,F,charles..davis@example..com,+1 4086054915,"1799 Oak Ave, Chicago, IL 67491",2023-04-16,67949.0,HR,4.0,
7179.0,Jessica Martin,45.0,M,jessica.martin@example.com,+1 4893922427,,2024-09-02,75329.0,Operations,,Sometimes late
6245.0,Mary Smith,0.0,F,invalid-email,,"2407 Elm St, San Jose, CA 67065",2021-07-17,136869.0,Engineering,3.8,Exceeds expectations
2790.0,Charles Garcia,26.0,M,charles.garcia@example.com,567-853-5060,,2025-06-26,145601.0,Mktg,4.2,Average performer
945.0,David Rodriguez,18.0,,david.rodriguez@example.com,+1 4663069175,"3699 Park Ave, Dallas, TX 76295",2022-01-03,76429.0,IT,2.3,Team player
9132.0,Richard Thomas,55.0,F,richard.thomas@example.com,+1 6144048353,"7728 Lake Dr, Houston, TX 25003",2023-07-02,33380.0,Finance,2.4,Team player
1858.0,james johnson,56.0,F,james.johnson@example.com,+1 7358931695,"9026 Maple Rd, Dallas, TX 27009",1975-01-01,78816.0,Sales,4.1,Potential leader
8887.0,David Rodriguez,23.0,F,david.rodriguez@example.com,(999) 910-5602,"6987 Park Ave, San Diego, CA 63094",2023-01-11,77683.0,Marketing,2.3,Potential leader
4109.0,William Garcia,47.0,F,william.garcia@example.com,725.582.2031,"9212 Washington Blvd, San Jose, CA 47537",,72548.0,HR,3.4,Potential leader
5214.0,Barbara Jackson,44.0,M,barbara.jackson@example.com,751-405-4920,"325 Lake Dr, San Antonio, TX 16565",2025-04-10,86178.0,Finance,4.1,Potential leader
8726.0,Michael Thomas,31.0,M,,+1 8525192553,"2387 Cedar Ln, Phoenix, AZ 21606",2025-11-21,111375.0,,2.6,Sometimes late
3256.0,Richard Williams,70.0,F,richard.williams@example.com,533-654-4423,"8121 Maple Rd, San Antonio, TX 68017",2021-11-24,72196.0,Finance,2.2,Excellent work
2691.0,Sarah Anderson,60.0,F,sarah.anderson@example.com,+1 2688962364,"678 Hill St, New York, NY 48102",2024-10-08,64118.0,HR,4.5,Needs improvement
7754.0,Linda Martin,39.0,F,linda.martin@example.com,402-712-4897,"7659 Hill St, Houston, TX 95478",2022-04-12,94558.0,HR,4.8,Needs improvement
7171.0,Patricia Martinez,43.0,M,patricia.martinez@example.com,+1 6888421090,"2967 Main St, Dallas, TX 81834",2023-09-01,86477.0,Engineering,2.8,Team player
1320.0,Sarah Wilson,23.0,M,sarah.wilson@example.com,+1 3136972477,"5388 Maple Rd, San Jose, CA 21471",2021-06-23,147135.0,,2.5,Good employee
7363.0,Karen Brown,,M,karen.brown@example.com,896-876-8629,"4096 Oak Ave, Chicago, IL 80504",2021-08-10,107504.0,Legal,4.3,Potential leader
9031.0,John Taylor,26.0,F,john.taylor@example.com,(779) 540-4142,"22 Hill St, San Antonio, TX 35417",2023-03-10,145005.0,Engineering,4.5,Good employee
5163.0,Thomas Martinez,34.0,FEMALE,thomas.martinez@example.com,711-767-4989,"3012 Oak Ave, San Jose, CA 71536",2023-10-02,45338.0,Finance,4.1,Average performer
6154.0,David Anderson,61.0,F,david.anderson@example.com,+1 5279029537,"6730 Hill St, San Diego, CA 23889",2022-09-18,90413.0,Sales,3.5,Potential leader
7672.0,Karen Gonzalez,19.0,M,karen.gonzalez@example.com,(565) 726-4200,"9896 Maple Rd, Houston, TX 49244",2025-07-27,61238.0,Marketing,2.0,Needs improvement
7803.0,Barbara Anderson,51.0,F,barbara.anderson@example.com,,"634 Elm St, New York, NY 30377",2025-09-24,132730.0,Marketing,4.3,Potential leader
6590.0,Michael Brown,36.0,M,michael.brown@example.com,717-859-4600,"4546 Maple Rd, Los Angeles, CA 15309",2023-06-10,142746.0,Marketing,3.7,
3476.0,David Brown,69.0,M,david.brown@example.com,386-290-2288,"1313 Cedar Ln, Chicago, IL 67403",2021-09-03,124994.0,Operations,2.8,Good employee
3506.0,Sarah Davis,53.0,M,sarah.davis@example.com,600.263.8379,"7246 Cedar Ln, Dallas, TX 71976",2024-11-24,67510.0,Operations,2.5,
4750.0,John Moore,65.0,M,john..moore@example..com,+1 6389572006,"9735 Park Ave, Chicago, IL 92512",2024-08-05,64061.0,Legal,4.3,Average performer
2478.0,Thomas Brown,32.0,FEMALE,thomas.brown@example.com,734.282.4385,"842 Cedar Ln, Phoenix, AZ 10088",2022-05-24,93229.0,Operations,2.5,Sometimes late
5791.0,Richard Brown,19.0,F,richard.brown@example.com,375.967.5036,"2132 Oak Ave, New York, NY 80233",2022-11-29,84783.0,Marketing,3.2,
8978.0,Linda Martinez,49.0,F,linda.martinez@example.com,871-345-9944,"8696 Oak Ave, New York, NY 89746",2025-07-18,55663.0,IT,3.8,
7742.0,Charles Smith,48.0,F,charles.smith@example.com,391.558.2994,"5514 Maple Rd, Los Angeles, CA 96369",2021-08-05,72533.0,IT,2.4,Sometimes late
8277.0,Jennifer Anderson,20.0,M,jennifer.anderson@example.com,(272) 259-2734,"2859 Maple Rd, San Antonio, TX 14395",,69381.0,Marketing,2.5,Potential leader
9641.0,Joseph Gonzalez,19.0,M,joseph.gonzalez@example.com,499.278.3040,"3514 Pine St, San Antonio, TX 36352",2022-12-25,145133.0,Legal,2.6,Average performer
3213.0,Karen Lopez,52.0,FEMALE,karen.lopez@example.com,+1 7207769861,"2015 Pine St, Phoenix, AZ 99618",2023-10-18,72251.0,Marketing,4.1,Sometimes late
7132.0,Sarah Johnson,66.0,F,sarah.johnson@example.com,N/A,"4421 Main St, Phoenix, AZ 75295",2023-07-18,31100.0,IT,4.6,Excellent work
1875.0,Karen Martin,24.0,F,karen.martin@example.com,354-543-6488,"7472 Main St, San Antonio, TX 90084",2023-12-13,117977.0,Sales,3.9,Good employee
8729.0,Michael Lopez,66.0,M,michael.lopez@example.com,268.450.5097,"5714 Park Ave, Phoenix, AZ 56237",2023-11-07,129084.0,HR,3.4,Potential leader
9327.0,Charles Garcia,35.0,M,charles.garcia@example.com,772-503-9078,"9712 Elm St, New York, NY 38739",2023-03-16,51720.0,Operations,2.0,Potential leader
7897.0,William Williams,60.0,M,william.williams@example.com,+1 4088476255,"5432 Oak Ave, Houston, TX 21004",2021-12-01,38472.0,,4.2,Potential leader
5097.0,Jennifer Smith,46.0,F,jennifer.smith@example.com,825.799.5661,"3851 Oak Ave, Houston, TX 94905",2023-11-17,106074.0,Marketing,4.9,Team player
2905.0,Sarah Gonzalez,43.0,M,sarah.gonzalez@example.com,+1 5786597472,"7986 Cedar Ln, Phoenix, AZ 84849",2023-07-22,139127.0,Operations,4.5,Good employee
571.0,Patricia Johnson,29.0,F,patricia.johnson@example.com,964-291-8699,5280 Lake Dr,2021-09-01,68503.0,Legal,4.1,Average performer
1449.0,Dr. Susan Brown,52.0,M,,775-730-9666,"5514 Maple Rd, Los Angeles, CA 68721",2025-04-17,85803.0,HR,4.0,
9880.0,Patricia Lopez,56.0,,patricia.lopez@example.com,+1 2083711639,"4448 Park Ave, Dallas, TX 14026",2023-04-16,81731.0,Engineering,3.3,Team player
6594.0,John Davis,41.0,M,john.davis@example.com,+1 4155245258,"5454 Maple Rd, Dallas, TX 17500",2026-03-05,89076.0,Legal,3.1,Excellent work
7174.0,David Garcia,39.0,F,david.garcia@example.com,465.973.6911,"5231 Cedar Ln, Chicago, IL 56341",2021-11-09,80184.0,,2.3,Potential leader
7200.0,Michael Martin,66.0,M,michael.martin@example.com,312-409-2514,"731 Hill St, San Diego, CA 56353",2024-07-12,107065.0,Legal,4.0,Potential leader
9426.0,Karen Jones,57.0,F,karen.jones@example.com,536.607.6431,"9163 Maple Rd, Philadelphia, PA 52080",2022-12-30,110857.0,Engineering,3.1,Excellent work
3227.0,Jessica Smith,55.0,,jessica.smith@example.com,(423) 662-7389,"1016 Maple Rd, San Antonio, TX 82606",2021-11-23,38163.0,Legal,4.7,
5348.0,Susan Davis,59.0,M,susan.davis@example.com,794-283-9753,"514 Washington Blvd, New York, NY 74399",2021-06-07,98033.0,Finance,2.7,
3979.0,Thomas Brown,24.0,M,thomas.brown@example.com,497.672.7548,"5666 Cedar Ln, Philadelphia, PA 30191",2021-07-22,47480.0,Marketing,3.6,Good employee
4384.0,Mary Taylor,33.0,F,mary.taylor@example.com,555-5555,"9167 Park Ave, Phoenix, AZ 94253",2023-06-22,86644.0,Sales,4.1,Potential leader
8064.0,Richard Moore,57.0,M,richard.moore@example.com,856.539.7879,"4350 Elm St, Chicago, IL 84564",2024-02-05,,IT,3.9,Exceeds expectations
3540.0,Michael Martin,200.0,F,michael.martin@example.com,+1 9013264870,4681 Main St,2025-06-05,62627.0,Operations,2.1,
5999.0,Elizabeth Davis,18.0,M,elizabeth.davis@example.com,687-502-6080,"8579 Oak Ave, San Diego, CA 65645",2023-06-12,138183.0,Engineering,3.6,Excellent work
7255.0,William Anderson,46.0,M,william.anderson@example.com,831.936.2223,"4785 Elm St, Phoenix, AZ 43592",2025-07-20,131420.0,Engineering,4.1,Sometimes late
2828.0,Susan Lopez,,F,susan.lopez@example.com,(694) 393-9514,"618 Park Ave, San Antonio, TX 29877",2023-09-03,101676.0,Operations,4.9,Average performer
7114.0,Sarah Moore,28.0,F,sarah.moore@example.com,618-606-6701,"9022 Lake Dr, Los Angeles, CA 23869",2022-07-10,68877.0,Legal,3.6,Potential leader
4997.0,Elizabeth Williams,35.0,M,elizabeth.williams@example.com,658-589-3761,"5130 Oak Ave, Chicago, IL 25785",2023-09-20,,IT,2.7,Sometimes late
1339.0,Sarah Thomas,45.0,M,sarah.thomas@example.com,(268) 741-9550,797 Lake Dr,2021-07-26,98914.0,,4.3,Potential leader
3263.0,Robert Jones,29.0,M,robert.jones@example.com,+1 6178162993,"7587 Cedar Ln, Los Angeles, CA 41054",2023-06-15,,HR,2.8,
9062.0,Linda Garcia,57.0,F,linda.garcia@example.com,389.724.3590,"432 Lake Dr, Phoenix, AZ 55517",2023-08-13,83476.0,HR,2.4,
7854.0,James Jackson,20.0,M,james.jackson@example.com,477.945.2137,,2024-01-21,85009.0,Legal,4.6,Excellent work
651.0,Susan Brown,21.0,M,susan.brown@example.com,696.340.2406,"7162 Elm St, New York, NY 55011",2024-04-21,42700.0,,2.3,Needs improvement
2903.0,John Thomas,53.0,M,john.thomas@example.com,442.585.1638,"9075 Pine St, Philadelphia, PA 24173",2023-03-07,-47723.0,Operations,4.8,Exceeds expectations
2259.0,Richard Wilson,39.0,M,richard.wilson@example.com,734-801-4977,"2553 Lake Dr, Chicago, IL 26526",2023-07-16,33152.0,IT,4.5,Average performer
5396.0,Richard Gonzalez,68.0,M,richard.gonzalez@example.com,579.732.5963,"1231 Maple Rd, Houston, TX 18997",2025-12-04,113545.0,Marketing,4.6,Good employee
7800.0,Linda Miller,28.0,M,linda.miller@example.com,+1 3484652841,"3829 Main St, Houston, TX 62329",2022-12-08,69024.0,Operations,2.5,Sometimes late
3522.0,Mary Brown,69.0,F,mary.brown@example.com,+1 2002245668,"1120 Elm St, San Antonio, TX 12829",2020-02-30,118740.0,IT,2.3,
2731.0,James Jones,41.0,M,james.jones@example.com,+1 8826987386,"8442 Park Ave, Houston, TX 47538",2023-12-02,120155.0,Engineering,2.4,Team player
6648.0,Jennifer Jones,39.0,M,jennifer.jones@example.com,542-624-3228,"2241 Pine St, San Diego, CA 52133",2023-06-20,,Operations,4.7,Potential leader
4479.0,Karen Rodriguez,62.0,M,karen.rodriguez@example.com,568.815.7225,"7622 Elm St, San Jose, CA 59212",2024-12-07,73753.0,Legal,4.4,
1597.0,robert jackson,53.0,M,robert.jackson@example.com,(906) 770-7711,"4625 Pine St, Philadelphia, PA 22558",2024-11-20,133241.0,Sales,3.6,Good employee
7451.0,Patricia Moore,46.0,F,patricia.moore@example.com,+1 2634947704,"4133 Elm St, San Jose, CA 76507",2023-10-30,123773.0,Marketing,3.8,Average performer
2585.0,Linda Davis,20.0,F,linda.davis@example.com,+1 2239493321,"9969 Elm St, Chicago, IL 77395",2021-05-10,72887.0,Marketing,4.0,
5744.0,William Martinez,64.0,M,william.martinez@example.com,238.408.8412,"5134 Lake Dr, New York, NY 23395",2022-11-11,145426.0,IT,3.3,Excellent work
3197.0,Michael Moore,37.0,M,michael.moore@example.com,(214) 827-8001,"250 Oak Ave, San Antonio, TX 80323",2023-08-28,118304.0,Operations,4.8,
6386.0,Richard Williams,21.0,F,richard.williams@example.com,808.366.1719,"3405 Pine St, Philadelphia, PA 15233",2024-10-17,62954.0,Legal,2.1,
5328.0,Patricia Taylor,69.0,F,patricia.taylor@example.com,517.334.9188,"1456 Elm St, Philadelphia, PA 25295",2023-06-19,80607.0,Operations,3.3,Average performer
9910.0,Jessica Brown,68.0,M,jessica.brown@example.com,(592) 349-3894,"7127 Pine St, Philadelphia, PA 72499",2025-10-27,118292.0,Sales,2.5,Good employee
7617.0,William Smith,43.0,M,william.smith@example.com,+1 6117713263,"1198 Park Ave, New York, NY 71519",2024-04-22,132115.0,HR,3.9,
1259.0,Robert Anderson,48.0,M,robert.anderson@example.com,(586) 222-7896,"2287 Cedar Ln, Dallas, TX 91000",2021-09-23,50959.0,Operations,2.5,
6616.0,Thomas Jackson,29.0,FEMALE,thomas.jackson@example.com,+1 4086776960,"2882 Elm St, San Antonio, TX 72121",2024-11-05,125590.0,Sales,2.5,Average performer
992.0,Elizabeth Martin,21.0,M,elizabeth.martin@example.com,960-407-9002,"8954 Cedar Ln, Houston, TX 50503",2021-04-11,138164.0,HR,3.8,Team player
3505.0,Susan Smith,32.0,M,susan.smith@example.com,771.419.9455,"1157 Elm St, Houston, TX 57386",2025-09-05,80347.0,HR,2.1,Good employee
114.0,Susan Anderson,29.0,F,susan.anderson@example.com,647.879.7232,"3665 Pine St, Dallas, TX 53064",2021-12-24,148378.0,IT,3.1,Average performer
920.0,Elizabeth Hernandez,49.0,M,elizabeth.hernandez@example.com,+1 2063229536,"2748 Maple Rd, San Diego, CA 31119",2024-08-29,103724.0,Engineering,2.3,Sometimes late
2510.0,Jennifer Lopez,56.0,M,jennifer.lopez@example.com,(731) 313-2228,"8093 Park Ave, Phoenix, AZ 31340",2026-02-12,67183.0,Operations,3.4,Average performer
9640.0,Barbara Garcia,55.0,M,barbara.garcia@example.com,(626) 386-7102,"9174 Oak Ave, Los Angeles, CA 43150",2024-08-18,50270.0,Marketing,3.9,Potential leader
166.0,Robert Lopez,20.0,F,robert.lopez@example.com,643.600.6538,"6801 Oak Ave, San Jose, CA 60163",,84720.0,Engineering,3.9,Excellent work
5562.0,Robert Miller,53.0,F,robert.miller@example.com,+1 3075828442,"99 Oak Ave, Philadelphia, PA 42339",2024-03-21,59841.0,HR,2.5,Good employee
7284.0,William Davis,35.0,M,william.davis@example.com,355-200-9512,"328 Elm St, San Antonio, TX 82061",2024-04-10,62908.0,IT,4.7,Exceeds expectations
4604.0,Sarah Jones,60.0,F,sarah.jones@example.com,+1 7408264096,"705 Lake Dr, Phoenix, AZ 41936",,65152.0,Engineering,2.1,Needs improvement
950.0,Patricia Rodriguez,42.0,F,patricia.rodriguez@example.com,+1 9865489075,"8293 Cedar Ln, Dallas, TX 26222",2023-05-22,35704.0,IT,4.9,
4595.0,Barbara Wilson,63.0,F,invalid-email,(712) 725-8822,"6100 Lake Dr, Los Angeles, CA 44402",2024-10-05,106992.0,IT,4.6,Exceeds expectations
9171.0,Linda Taylor,70.0,F,linda.taylor@example.com,+1 5233087812,"7889 Cedar Ln, Phoenix, AZ 69445",2021-09-15,62072.0,sales ,4.9,Team player
3771.0,Elizabeth Lopez,69.0,F,elizabeth.lopez@example.com,(686) 921-6109,"8603 Main St, Houston, TX 16970",2025-04-25,112136.0,Finance,4.2,Excellent work
2507.0,Richard Miller,29.0,F,richard.miller@example.com,542.550.9707,"5936 Park Ave, Phoenix, AZ 65867",2024-08-30,88450.0,Operations,2.4,Needs improvement
5108.0,Elizabeth Anderson,62.0,M,elizabeth.anderson@example.com,+1 6924483590,"8673 Cedar Ln, San Jose, CA 42942",2024-11-05,71922.0,Marketing,2.7,Needs improvement
2851.0,Barbara Wilson,54.0,F,barbara.wilson@example.com,+1 2547635117,"509 Cedar Ln, San Jose, CA 18991",,147195.0,Finance,2.9,Needs improvement
6849.0,Patricia Thomas,36.0,M,patricia.thomas@example.com,608-547-1984,"8095 Hill St, San Diego, CA 48813",2025-10-12,1380040.0,Marketing,2.2,Needs improvement
5664.0,Jessica Jones,36.0,F,jessica.jones@example.com,995-504-8264,"2229 Hill St, New York, NY 61924",2023-12-07,147067.0,HR,4.9,Exceeds expectations
7841.0,Sarah Garcia,25.0,M,sarah.garcia@example.com,926-244-2869,"9591 Pine St, San Antonio, TX 50937",2025-05-04,98973.0,Sales,3.7,Sometimes late
4447.0,Patricia Hernandez,25.0,M,patricia.hernandez@example.com,(880) 833-9017,"7371 Elm St, Phoenix, AZ 93286",2023-07-24,111265.0,Finance,2.8,Average performer
4461.0,Susan Davis,56.0,F,susan.davis@example.com,(918) 687-7520,"329 Park Ave, Philadelphia, PA 58919",2023-02-28,103313.0,Engg,4.9,
7183.0,Barbara Jones,48.0,F,barbara.jones@example.com,+1 7888313063,"2441 Elm St, Philadelphia, PA 10948",2021-07-07,-93251.0,Operations,2.2,Excellent work
2506.0,Karen Rodriguez,43.0,F,karen.rodriguez@example.com,(675) 625-2999,"9680 Lake Dr, New York, NY 96292",2022-03-17,92369.0,Engineering,4.5,Excellent work
1115.0,Mary Martinez,68.0,F,mary.martinez@example.com,+1 6722011664,"7226 Washington Blvd, Dallas, TX 30969",2021-08-31,143960.0,Legal,3.9,Exceeds expectations
8605.0,Patricia Anderson,46.0,M,patricia.anderson@example.com,354-546-7744,"9595 Lake Dr, Los Angeles, CA 74157","Nov 02, 2023",45113.0,Sales,4.2,Good employee
299.0,Susan Moore,70.0,M,susan.moore@example.com,+1 4319832093,"4648 Lake Dr, San Diego, CA 91561",2024-03-09,148780.0,IT,4.6,Needs improvement
1676.0,John Thomas,43.0,M,john.thomas@example.com,,"2355 Main St, New York, NY 50415",2025-05-15,43017.0,Legal,4.9,Average performer
3348.0,William Davis,26.0,M,william.davis@example.com,(823) 350-5927,"8356 Main St, Los Angeles, CA 25521",2005-01-01,41739.0,HR,4.6,Exceeds expectations
2736.0,Joseph Smith,69.0,FEMALE,joseph.smith@example.com,+1 2685195451,"2584 Main St, San Jose, CA 62493",2024-08-16,137424.0,IT,,Excellent work
8211.0,Jennifer Jackson,27.0,,jennifer.jackson@example.com,(388) 939-7471,"6956 Maple Rd, Chicago, IL 33885",2024-11-05,109874.0,Engineering,3.6,
4989.0,Patricia Anderson,-5.0,M,patricia.anderson@example.com,+1 5388628182,"5499 Cedar Ln, Houston, TX 41134",2021-07-20,84336.0,Operations,3.8,Team player
9224.0,Joseph Brown,37.0,M,joseph..brown@example..com,857.989.2019,"1421 Oak Ave, San Antonio, TX 99831",07/13/2023,111653.0,IT,,Good employee
6142.0,Mary Martin,32.0,M,mary.martin@example.com,(939) 392-3033,"1839 Hill St, Los Angeles, CA 88076",2025-06-01,57716.0,Engineering,4.4,Exceeds expectations
4326.0,Michael Martinez,,M,michael.martinez@example.com,373-429-7301,"8840 Elm St, San Diego, CA 23570",2024-07-15,44526.0,Sales,4.5,Sometimes late
7493.0,Charles Garcia,39.0,F,charles.garcia@example.com,924.245.1204,"1338 Main St, Chicago, IL 66275",2024-09-24,103864.0,Operations,,Average performer
6240.0,Mary Thomas,31.0,M,mary.thomas@example.com,,"9670 Washington Blvd, Chicago, IL 30683",2024-07-13,144417.0,Operations,2.5,Potential leader
4551.0,James Davis,28.0,M,james.davis@example.com,(872) 307-6910,"1204 Oak Ave, San Antonio, TX 73917",2023-05-10,94237.0,HR,2.6,Team player
9873.0,Barbara Gonzalez,40.0,M,barbara.gonzalez@example.com,(976) 998-7069,"2754 Lake Dr, San Jose, CA 50867",2022-12-10,140670.0,Finance,2.9,Exceeds expectations
8639.0,William Martin,18.0,F,william.martin@example.com,824-930-5032,"4602 Main St, San Antonio, TX 96462",2022-01-22,99813.0,IT,4.7,Average performer
2104.0,Thomas Rodriguez,27.0,F,thomas.rodriguez@example.com,(266) 747-9373,"110 Elm St, Los Angeles, CA 43587",2025-09-29,93096.0,IT,4.3,Team player
5337.0,Michael Williams,44.0,M,michael.williamsexample.com,,"4502 Pine St, Philadelphia, PA 18891",2025-07-07,31703.0,Engineering,A,Needs improvement
6138.0,Elizabeth Anderson,52.0,M,elizabeth.anderson@example.com,+1 8072919098,"4279 Cedar Ln, San Jose, CA 69850",2021-09-24,119560.0,Sales,4.4,Team player
7136.0,John Thomas,53.0,F,john.thomas@example.com,+1 7222784544,"4989 Washington Blvd, Chicago, IL 72498",2025-01-21,78952.0,Finance,2.7,
8982.0,Jennifer Thomas,55.0,F,jennifer.thomas@example.com,+1 9877422127,"7509 Maple Rd, Phoenix, AZ 78466",2023-08-11,111079.0,Sales,4.9,
1838.0,Barbara Davis,18.0,M,barbara.davis@example.com,(622) 660-6005,"2314 Oak Ave, New York, NY 48220",27.09.2022,41078.0,Sales,2.9,Exceeds expectations
8251.0,Mary Thomas,21.0,M,mary.thomasexample.com,332-305-2628,"5221 Cedar Ln, Phoenix, AZ 51320",2026-01-03,115451.0,Operations,2.3,Excellent work
8525.0,Jennifer Moore,47.0,M,jennifer.moore@example.com,400.577.3617,"3540 Cedar Ln, Phoenix, AZ 97971",04/23/2021,114115.0,Engineering,4.1," <script>alert(""hi"")</script>"
,Robert Jackson,51.0,F,robert.jackson@example.com,+1 2365209526,"4073 Main St, Chicago, IL 82191",2025-08-26,39096.0,Legal,2.0,"Potential leader <script>alert(""hi"")</script>"
608.0,Charles Jones,58.0,,charles.jones@example.com,879.918.1331,"3065 Oak Ave, San Diego, CA 76885",2025-11-13,135224.0,Marketing,4.6,Team player
6370.0,Robert Smith,41.0,F,robert.smith@example.com,(528) 619-4267,"7427 Pine St, San Jose, CA 80378",2024-09-25,36813.0,IT,2.8,Excellent work
1094.0,Robert Taylor,42.0,,robert.taylor@example.com,607.270.1102,"929 Main St, San Antonio, TX 45432",2021-08-25,35299.0,Finance,2.5,Team player
5832.0,David Martin,18.0,F,david.martin@example.com,954.604.7955,"7681 Washington Blvd, New York, NY 28684",2022-06-30,53029.0,Marketing,4.4,Sometimes late
6682.0,Robert Taylor,43.0,F,robert.taylor@example.com,+1 7055684080,"6172 Main St, Philadelphia, PA 96976",2026-02-20,123569.0,Operations,2.8,Needs improvement
9191.0,Jennifer Lopez,63.0,F,jennifer.lopez@example.com,+1 3844388732,"8779 Main St, San Diego, CA 65944",2025-05-17,41708.0,IT,3.0,Exceeds expectations
4488.0,Sarah Rodriguez,20.0,F,sarah.rodriguez@example.com,(608) 329-5391,"4775 Park Ave, San Jose, CA 48236",2022-11-03,71099.0,Sale,4.4,
161.0,James Anderson,48.0,M,james.anderson@example.com,202-395-2632,"7767 Lake Dr, Philadelphia, PA 20236",2022-02-19,96772.0,Legal,3.5,Sometimes late
204.0,Jennifer Hernandez,69.0,M,jennifer.hernandez@example.com,(718) 636-7155,"3077 Elm St, Dallas, TX 77967",2024-12-22,,Sales,2.6,Good employee
7424.0,Susan Thomas,34.0,,susan.thomas@example.com,(948) 443-7401,"7423 Pine St, Dallas, TX 41207",2025-09-10,148155.0,Operations,3.0,Sometimes late
8273.0,James Jones,48.0,M,james.jones@example.com,(975) 240-2322,7910 Park Ave,2022-07-21,140999.0,HR,2.8,Needs improvement
4934.0,Joseph Martinez,25.0,M,joseph.martinez@example.com,639-776-8532,"4474 Lake Dr, San Diego, CA 11382",2025-08-18,110829.0,Operations,2.0,Team player
2935.0,Elizabeth Anderson,200.0,F,elizabeth..anderson@example..com,+1 6115536517,"2385 Main St, San Antonio, TX 43023",2025-03-29,30773.0,Finance,,Sometimes late
7717.0,Jennifer Thomas,35.0,M,jennifer.thomas@example.com,(782) 263-3169,"6787 Pine St, San Diego, CA 30973",2024-05-01,,Sales,3.9,Average performer
2436.0,John Taylor,35.0,F,john.taylor@example.com,(929) 535-8380,"9837 Hill St, Dallas, TX 54072",2025-12-25,51019.0,Finance,3.9,Needs improvement
1231.0,Michael Williams,26.0,F,michael.williams@example.com,327.739.8004,"3284 Pine St, Phoenix, AZ 78801",2023-01-09,77363.0,Sales,2.3,Excellent work
8893.0,Barbara Gonzalez,59.0,M,barbara.gonzalez@example.com,(314) 983-7578,"231 Maple Rd, Dallas, TX 12876",2024-04-17,108722.0,HR,2.6,
3047.0,Richard Wilson,27.0,M,richard.wilson@example.com,753-688-1517,"8536 Park Ave, New York, NY 74912",2023-01-24,112097.0,,4.6,Needs improvement
9897.0,Mary Davis,22.0,F,mary.davis@example.com,+1 6673081069,"9427 Elm St, San Diego, CA 12510",2023-03-23,81859.0,Sales,3.3,Exceeds expectations
7738.0,Joseph Martin,64.0,F,joseph.martin@example.com,304-777-8600,"7820 Pine St, New York, NY 82243",2023-03-29,127907.0,Marketing,4.8,Needs improvement
